quality_grade,time_observed_at,taxon_geoprivacy,annotations,uuid,id,cached_votes_total,identifications_most_agree,species_guess,identifications_most_disagree,tags,positional_accuracy,comments_count,site_id,created_time_zone,license_code,observed_time_zone,quality_metrics,public_positional_accuracy,reviewed_by,oauth_application_id,flags,created_at,description,time_zone_offset,project_ids_with_curator_id,observed_on,observed_on_string,updated_at,sounds,place_ids,captive,ident_taxon_ids,outlinks,faves_count,ofvs,num_identification_agreements,comments,map_scale,uri,project_ids,community_taxon_id,owners_identification_from_vision,identifications_count,obscured,num_identification_disagreements,geoprivacy,location,votes,spam,mappable,identifications_some_agree,project_ids_without_curator_id,place_guess,identifications,project_observations,observation_sounds,observation_photos,photos,faves,non_owner_ids,observed_on_details.date,observed_on_details.day,observed_on_details.month,observed_on_details.year,observed_on_details.hour,observed_on_details.week,created_at_details.date,created_at_details.day,created_at_details.month,created_at_details.year,created_at_details.hour,created_at_details.week,taxon.is_active,taxon.ancestry,taxon.min_species_ancestry,taxon.endemic,taxon.iconic_taxon_id,taxon.min_species_taxon_id,taxon.threatened,taxon.rank_level,taxon.introduced,taxon.native,taxon.parent_id,name,taxon.rank,taxon.extinct,taxon.id,taxon.ancestor_ids,taxon.created_at,taxon.taxon_changes_count,taxon.taxon_schemes_count,taxon.observations_count,taxon.photos_locked,taxon.universal_search_rank,taxon.current_synonymous_taxon_ids,taxon.atlas_id,taxon.complete_species_count,taxon.wikipedia_url,taxon.iconic_taxon_name,taxon.preferred_common_name,taxon.complete_rank,taxon.default_photo.id,taxon.default_photo.license_code,taxon.default_photo.attribution,taxon.default_photo.url,taxon.default_photo.flags,taxon.default_photo.square_url,taxon.default_photo.medium_url,taxon.default_photo.original_dimensions.height,taxon.default_photo.original_dimensions.width,taxon.flag_counts.resolved,taxon.flag_counts.unresolved,taxon.conservation_status.id,taxon.conservation_status.place_id,taxon.conservation_status.source_id,taxon.conservation_status.user_id,taxon.conservation_status.authority,taxon.conservation_status.status,taxon.conservation_status.status_name,taxon.conservation_status.geoprivacy,taxon.conservation_status.iucn,preferences.prefers_community_taxon,geojson.type,geojson.coordinates,user.id,user.login,user.spam,user.suspended,user.created_at,user.site_id,user.login_autocomplete,user.login_exact,user.name,user.name_autocomplete,user.orcid,user.icon,user.observations_count,user.identifications_count,user.journal_posts_count,user.activity_count,user.species_count,user.annotated_observations_count,user.universal_search_rank,user.roles,user.icon_url,user.preferences.prefers_community_taxa,user.preferences.prefers_project_addition_by,user.preferences.prefers_observation_fields_by,prov,longitude,latitude
needs_id,2024-08-25T10:06:39-07:00,NA,,8f2cc5fe-3e98-4383-b047-4a98a0f57bf8,237942153,0,FALSE,chaparral bird's-foot trefoil,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-25T13:54:52-07:00,NA,-08:00,,2024-08-25,2024-08-25 10:06:39,2024-08-25T13:55:17-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/237942153,,NA,FALSE,0,FALSE,0,NA,"34.4904166667,-120.3854361111",,FALSE,TRUE,FALSE,,"Isla Vista, CA 93117, USA",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/47126/211194/47125/47124/47123/47122/507502/533443/64336,"48460,47126,211194,47125,47124,47123,47122,507502,533443,64336,75271",FALSE,47126,75271,FALSE,10,FALSE,TRUE,64336,Acmispon grandiflorus,species,FALSE,75271,,2011-05-13T21:37:11+00:00,1,2,936,FALSE,936,NA,NA,NA,NA,Plantae,chaparral bird's-foot trefoil,NA,38419751,NA,"(c) danlmarmot, all rights reserved, uploaded by danlmarmot",https://static.inaturalist.org/photos/38419751/square.jpg,,https://static.inaturalist.org/photos/38419751/square.jpg,https://static.inaturalist.org/photos/38419751/medium.jpg,1247,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3854361111,34.4904166667
needs_id,2024-08-25T10:13:07-07:00,NA,,932c47f3-c2b4-4bc1-8330-d5381e5804ee,237942125,0,FALSE,knapweeds,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-25T13:54:44-07:00,NA,-08:00,,2024-08-25,2024-08-25 10:13:07,2024-08-25T13:54:49-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/237942125,,NA,TRUE,0,FALSE,0,NA,"34.4894583333,-120.3870305556",,FALSE,TRUE,FALSE,,"Isla Vista, CA 93117, USA",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/47126/211194/47125/47124/47605/47604/201654/632883/632887,"48460,47126,211194,47125,47124,47605,47604,201654,632883,632887,48160",FALSE,47126,48160,FALSE,20,FALSE,FALSE,632887,Centaurea,genus,FALSE,48160,,2008-08-27T03:25:34+00:00,7,1,256238,FALSE,256238,NA,NA,NA,http://en.wikipedia.org/wiki/Centaurea,Plantae,knapweeds,NA,120728958,NA,"(c) Scout_RB, all rights reserved, uploaded by Scout_RB",https://static.inaturalist.org/photos/120728958/square.jpeg,,https://static.inaturalist.org/photos/120728958/square.jpeg,https://static.inaturalist.org/photos/120728958/medium.jpeg,1200,1600,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3870305556,34.4894583333
needs_id,2024-08-25T10:13:51-07:00,NA,,c10a30ec-a52c-405f-acb9-6cef68520f8c,237942080,0,FALSE,Childing Pink,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-25T13:54:29-07:00,NA,-08:00,,2024-08-25,2024-08-25 10:13:51,2024-08-25T13:54:42-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/237942080,,NA,FALSE,0,FALSE,0,NA,"34.4894583333,-120.3870305556",,FALSE,TRUE,FALSE,,"Isla Vista, CA 93117, USA",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/47126/211194/47125/47124/47366/48567/791473/791474/60019/1414124,"48460,47126,211194,47125,47124,47366,48567,791473,791474,60019,1414124,78464",FALSE,47126,78464,FALSE,10,TRUE,FALSE,1414124,Petrorhagia nanteuilii,species,FALSE,78464,,2011-05-13T21:44:12+00:00,0,3,1153,FALSE,1153,NA,NA,NA,https://en.wikipedia.org/wiki/Petrorhagia_nanteuilii,Plantae,Childing Pink,NA,400167903,cc-by-nc,"(c) Daniela Secas, some rights reserved (CC BY-NC), uploaded by Daniela Secas",https://inaturalist-open-data.s3.amazonaws.com/photos/400167903/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/400167903/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/400167903/medium.jpeg,2048,1536,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3870305556,34.4894583333
needs_id,2024-08-25T10:25:16-07:00,NA,,ba92ba8a-47f9-465a-b525-747c10bcfe9f,237942008,0,FALSE,California Pitcher Sage,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-25T13:54:11-07:00,NA,-08:00,,2024-08-25,2024-08-25 10:25:16,2024-08-25T13:54:18-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/237942008,,NA,TRUE,0,FALSE,0,NA,"34.491,-120.3851666667",,FALSE,TRUE,FALSE,,"Isla Vista, CA 93117, USA",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/47126/211194/47125/47124/48151/48623/520502/918917/919182/57115,"48460,47126,211194,47125,47124,48151,48623,520502,918917,919182,57115,57114",TRUE,47126,57114,FALSE,10,FALSE,TRUE,57115,Lepechinia calycina,species,FALSE,57114,,2010-03-13T01:07:40+00:00,0,3,4846,FALSE,4846,NA,3413,NA,http://en.wikipedia.org/wiki/Lepechinia_calycina,Plantae,California Pitcher Sage,NA,8069146,cc-by-nc-sa,"(c) Stacie Wolny, some rights reserved (CC BY-NC-SA), uploaded by Stacie Wolny",https://inaturalist-open-data.s3.amazonaws.com/photos/8069146/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/8069146/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/8069146/medium.jpg,1701,1496,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3851666667,34.491
needs_id,2024-08-25T10:26:26-07:00,open,,a543ede4-7599-4fbf-8589-826b7dc0f772,237941961,0,FALSE,hollyleaf cherry,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-25T13:53:49-07:00,NA,-08:00,,2024-08-25,2024-08-25 10:26:26,2024-08-25T13:54:09-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/237941961,,NA,TRUE,0,FALSE,0,NA,"34.4910722222,-120.3847611111",,FALSE,TRUE,FALSE,,"Isla Vista, CA 93117, USA",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/47126/211194/47125/47124/47132/47148/922110/922113/47351,"48460,47126,211194,47125,47124,47132,47148,922110,922113,47351,57250",FALSE,47126,57250,FALSE,10,FALSE,TRUE,47351,Prunus ilicifolia,species,FALSE,57250,,2010-03-13T02:30:42+00:00,0,3,11486,FALSE,11486,NA,1836,NA,http://en.wikipedia.org/wiki/Prunus_ilicifolia,Plantae,hollyleaf cherry,NA,49953932,cc-by,"(c) rappman, some rights reserved (CC BY), uploaded by rappman",https://inaturalist-open-data.s3.amazonaws.com/photos/49953932/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/49953932/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/49953932/medium.jpg,1536,2048,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3847611111,34.4910722222
needs_id,2024-08-25T10:46:07-07:00,NA,,ed46eeb7-2303-4f2c-9953-be2c14858a38,237941286,1,FALSE,NA,FALSE,,14,0,1,America/Los_Angeles,NA,America/Los_Angeles,,14,,3,,2024-08-25T13:50:39-07:00,,-08:00,,2024-08-25,2024-08-25 10:46:07-07:00,2024-08-26T10:56:41-07:00,,,FALSE,,,1,,0,,NA,https://www.inaturalist.org/observations/237941286,,NA,TRUE,0,FALSE,0,NA,"34.4939616667,-120.3808283333",,FALSE,TRUE,FALSE,,"Cresta Ave, Goleta, CA, US",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/47126/211194/121943/764796/47754/961001/47753/870758,"48460,47126,211194,121943,764796,47754,961001,47753,870758,47752",FALSE,47126,47752,FALSE,20,FALSE,FALSE,870758,Polystichum,genus,FALSE,47752,,2008-06-17T22:26:24+00:00,4,2,156110,FALSE,156110,NA,NA,NA,http://en.wikipedia.org/wiki/Polystichum,Plantae,shield ferns,NA,887917,cc-by-nc-sa,"(c) Smithsonian Institution, National Museum of Natural History, Department of Botany, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/887917/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/887917/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/887917/medium.jpeg,1366,2048,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3808283333,34.4939616667
research,2024-08-25T10:46:46-07:00,NA,,a4a0bf3e-d648-4ec4-829d-d530ce551975,237940837,0,TRUE,common bracken,FALSE,,4,0,1,America/Los_Angeles,NA,America/Los_Angeles,,4,,3,,2024-08-25T13:48:07-07:00,,-08:00,,2024-08-25,2024-08-25 10:46:46-07:00,2024-08-26T07:30:24-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/237940837,,52681,TRUE,1,FALSE,0,NA,"34.4939333333,-120.3807",,FALSE,TRUE,TRUE,,"Cresta Ave, Goleta, CA, US",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/47126/211194/121943/764796/47754/1224539/52682/52683,"48460,47126,211194,121943,764796,47754,1224539,52682,52683,52681",FALSE,47126,52681,FALSE,10,FALSE,TRUE,52683,Pteridium aquilinum,species,FALSE,52681,,2009-08-21T16:15:34+00:00,2,6,99862,FALSE,99862,NA,NA,NA,http://en.wikipedia.org/wiki/Pteridium_aquilinum,Plantae,common bracken,NA,149174235,cc-by-nc,"(c) Ken Potter, some rights reserved (CC BY-NC), uploaded by Ken Potter",https://inaturalist-open-data.s3.amazonaws.com/photos/149174235/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/149174235/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/149174235/medium.jpeg,1536,2048,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3807,34.4939333333
research,2024-08-25T10:35:55-07:00,NA,,061e10f9-7978-4bbc-81ae-1a2b5eb72af7,237940442,0,TRUE,California huckleberry,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-25T13:45:54-07:00,NA,-08:00,,2024-08-25,2024-08-25 10:35:55,2024-08-26T08:57:40-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/237940442,,48349,TRUE,1,FALSE,0,NA,"34.4912138889,-120.3842833333",,FALSE,TRUE,TRUE,,"Isla Vista, CA 93117, USA",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/47126/211194/47125/47124/47181/133387/634914/919967/48353/1560095,"48460,47126,211194,47125,47124,47181,133387,634914,919967,48353,1560095,48349",FALSE,47126,48349,FALSE,10,FALSE,TRUE,1560095,Vaccinium ovatum,species,FALSE,48349,,2008-09-17T04:27:30+00:00,1,3,15642,FALSE,15642,NA,1942,NA,http://en.wikipedia.org/wiki/Vaccinium_ovatum,Plantae,Evergreen Huckleberry,NA,4845,cc-by-nc-nd,"(c) James Gaither, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/4845/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/4845/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/4845/medium.jpg,1536,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3842833333,34.4912138889
needs_id,2024-08-25T10:50:02-07:00,NA,,825b2fe1-e5d5-4883-8dea-ee62427bc6b2,237940365,0,FALSE,heartleaf keckiella,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-25T13:45:39-07:00,NA,-08:00,,2024-08-25,2024-08-25 10:50:02,2024-08-25T13:45:52-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/237940365,,NA,TRUE,0,FALSE,0,NA,"34.4938083333,-120.3790611111",,FALSE,TRUE,FALSE,,"Lompoc, CA 93436, USA",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/47126/211194/47125/47124/48151/50638/840998/56744,"48460,47126,211194,47125,47124,48151,50638,840998,56744,62063",FALSE,47126,62063,FALSE,10,FALSE,TRUE,56744,Keckiella cordifolia,species,FALSE,62063,,2010-06-28T20:40:06+00:00,0,4,5845,FALSE,5845,NA,NA,NA,http://en.wikipedia.org/wiki/Keckiella_cordifolia,Plantae,heartleaf keckiella,NA,181487,NA,"(c) NatureShutterbug, all rights reserved, uploaded by NatureShutterbug",https://static.inaturalist.org/photos/181487/square.jpg,,https://static.inaturalist.org/photos/181487/square.jpg,https://static.inaturalist.org/photos/181487/medium.jpg,700,700,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3790611111,34.4938083333
research,2024-08-25T10:58:53-07:00,open,,9c96b10f-2acf-46b3-a445-c73529d3f870,237939141,0,TRUE,Red-shouldered Hawk,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-25T13:39:25-07:00,3 birds all with white then dark wing tips above and below,-08:00,,2024-08-25,2024-08-25 10:58:53,2024-08-25T14:36:13-07:00,,,FALSE,,,0,,2,,NA,https://www.inaturalist.org/observations/237939141,,5206,FALSE,2,FALSE,0,NA,"34.4944277778,-120.375975",,FALSE,TRUE,TRUE,,"Lompoc, CA 93436, USA",,,,,,,,2024-08-25,25,8,2024,10,34,2024-08-25,25,8,2024,13,34,TRUE,48460/1/2/355675/3/71261/5067/1542783/5179,"48460,1,2,355675,3,71261,5067,1542783,5179,5206",FALSE,3,5206,FALSE,10,FALSE,TRUE,5179,Buteo lineatus,species,FALSE,5206,,2008-03-13T02:47:35+00:00,0,10,107460,FALSE,107460,NA,NA,NA,http://en.wikipedia.org/wiki/Red-shouldered_hawk,Aves,Red-shouldered Hawk,subspecies,5600620,cc-by-nc,"(c) Richard Wottrich, some rights reserved (CC BY-NC), uploaded by Richard Wottrich",https://inaturalist-open-data.s3.amazonaws.com/photos/5600620/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/5600620/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/5600620/medium.jpg,751,1000,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.375975,34.4944277778
needs_id,2024-08-24T13:25:33-07:00,open,,26c5bfc1-db7d-4a23-8f1e-d7d81f7c39e8,237754003,0,FALSE,Eurasian Wild Pig,FALSE,,NA,0,1,America/Los_Angeles,,America/Los_Angeles,,NA,,2,,2024-08-24T16:52:29-07:00,Plenty of pig tracks around,-08:00,,2024-08-24,2024-08-24 13:25:33,2024-08-24T16:54:07-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/237754003,,NA,FALSE,0,FALSE,0,NA,"34.4571138889,-120.3794416667",,FALSE,TRUE,FALSE,,"Isla Vista, CA 93117, USA",,,,,,,,2024-08-24,24,8,2024,13,34,2024-08-24,24,8,2024,16,34,TRUE,48460/1/2/355675/40151/848317/848320/848324/152870/848343/42118/1365630/1365636/42126,"48460,1,2,355675,40151,848317,848320,848324,152870,848343,42118,1365630,1365636,42126,42134",FALSE,40151,42134,FALSE,10,TRUE,FALSE,42126,Sus scrofa,species,FALSE,42134,,2008-03-19T00:39:56+00:00,0,7,42398,FALSE,42398,NA,1909,NA,http://en.wikipedia.org/wiki/Wild_boar,Mammalia,Eurasian Wild Pig,NA,166448684,cc-by-nc,"(c) Ouwesok, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/166448684/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/166448684/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/166448684/medium.jpg,800,1200,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3794416667,34.4571138889
research,2024-08-24T14:21:21-07:00,NA,,37d48f00-ac1d-4195-be6a-7a231dca7c97,237740643,0,TRUE,Brown Tegula,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-24T15:32:26-07:00,NA,-08:00,,2024-08-24,2024-08-24 14:21:21,2024-08-24T18:41:17-07:00,,,FALSE,,,0,,2,,NA,https://www.inaturalist.org/observations/237740643,,490478,TRUE,2,FALSE,0,NA,"34.457075,-120.3681388889",,FALSE,TRUE,TRUE,,"Isla Vista, CA 93117, USA",,,,,,,,2024-08-24,24,8,2024,14,34,2024-08-24,24,8,2024,15,34,TRUE,48460/1/47115/47114/85549/775849/474466/474464/53831,"48460,1,47115,47114,85549,775849,474466,474464,53831,490478",FALSE,47115,490478,FALSE,10,FALSE,TRUE,53831,Tegula brunnea,species,FALSE,490478,,2016-03-18T20:18:33+00:00,1,1,2184,FALSE,2184,NA,NA,NA,http://en.wikipedia.org/wiki/Tegula_brunnea,Mollusca,Brown Tegula,NA,13682469,cc-by-nc,"(c) Asa Spade, some rights reserved (CC BY-NC), uploaded by Asa Spade",https://inaturalist-open-data.s3.amazonaws.com/photos/13682469/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/13682469/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/13682469/medium.jpeg,1056,984,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3681388889,34.457075
needs_id,2024-08-24T13:16:26-07:00,NA,,d6ca634b-e1f3-4944-8112-b2e17265bc57,237740597,0,FALSE,Alkali Heath,FALSE,,NA,0,1,America/Los_Angeles,NA,America/Los_Angeles,,NA,,2,,2024-08-24T15:32:06-07:00,NA,-08:00,,2024-08-24,2024-08-24 13:16:26,2024-08-24T15:32:22-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/237740597,,NA,TRUE,0,FALSE,0,NA,"34.4575472222,-120.3719583333",,FALSE,TRUE,FALSE,,"Isla Vista, CA 93117, USA",,,,,,,,2024-08-24,24,8,2024,13,34,2024-08-24,24,8,2024,15,34,TRUE,48460/47126/211194/47125/47124/47366/58169/58170,"48460,47126,211194,47125,47124,47366,58169,58170,58168",FALSE,47126,58168,FALSE,10,FALSE,TRUE,58170,Frankenia salina,species,FALSE,58168,,2010-03-28T06:41:12+00:00,0,4,5406,FALSE,5406,NA,NA,NA,http://en.wikipedia.org/wiki/Frankenia_salina,Plantae,Alkali Heath,NA,173301430,cc-by-nc-nd,"(c) danielaperezorellana, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/173301430/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/173301430/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/173301430/medium.jpeg,1362,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,2748140,nicole-and-kevin,FALSE,FALSE,2020-04-13T15:00:31+00:00,NA,nicole-and-kevin,nicole-and-kevin,Kevin and Nicole,Kevin and Nicole,NA,https://static.inaturalist.org/attachments/users/icons/2748140/thumb.png?1586790030,1159,98,0,1257,621,3,1159,,https://static.inaturalist.org/attachments/users/icons/2748140/medium.png?1586790030,NA,NA,NA,inat,-120.3719583333,34.4575472222
