associatedsequences,barcodevalue,basisofrecord,bed,canonicalname,catalognumber,class,collectioncode,collectionid,collectionname,collector,commonname,commonnames,continent,coordinateuncertainty,country,countrycode,county,datasetid,datecollected,datemodified,dqs,earliestageorloweststage,earliesteonorlowesteonothem,earliestepochorlowestseries,earliesteraorlowesterathem,earliestperiodorlowestsystem,etag,eventdate,family,fieldnumber,flags,formation,genus,geologicalcontextid,longitude,latitude,group,hasImage,hasMedia,highertaxon,highestbiostratigraphiczone,individualcount,infraspecificepithet,institutioncode,institutionid,institutionname,kingdom,latestageorhigheststage,latesteonorhighesteonothem,latestepochorhighestseries,latesteraorhighesterathem,latestperiodorhighestsystem,lithostratigraphicterms,locality,lowestbiostratigraphiczone,maxdepth,maxelevation,mediarecords,member,mindepth,minelevation,municipality,occurrenceid,order,phylum,recordids,recordnumber,recordset,name,specificepithet,startdayofyear,stateprovince,taxonid,taxonomicstatus,taxonrank,typestatus,uuid,verbatimeventdate,verbatimlocality,version,waterbody,prov
NA,NA,preservedspecimen,NA,oxylebius pictus,52816.015,actinopterygii,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1979-03-22,2024-07-12T19:35:10.420091+00:00,0.2753623188405797,NA,NA,NA,NA,NA,0a80237406df5f168ef8349ce51cd3c8c0446cf6,1979-03-22,hexagrammidae,NA,,NA,oxylebius,NA,-120.44,34.445,NA,FALSE,FALSE,animalia | chordata |  | scorpaeniformes | hexagrammidae | oxylebius,NA,1,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: cojo bay,NA,NA,NA,,NA,NA,NA,NA,1f87dedc-9491-4b22-9d27-8509a08be55a,scorpaeniformes,chordata,,0108008mb,2d853a6d-50ec-4931-8e91-48fc2491fdee,"oxylebius pictus gill, 1862",pictus,81,california,2336510,accepted,species,NA,4a371a52-8d84-4589-9136-2c566d3f2ab0,NA,eastern pacific | usa | california |  | southern california: cojo bay,NA,eastern pacific,idigbio
NA,NA,fossilspecimen,NA,nonacteonina obesa,lacmip 24112.2,gastropoda,ip,urn:uuid:3d086afe-1145-4aaf-a0c1-aab5d83a8c38,NA,d. dailey,NA,,north america,100,united states,usa,santa barbara county,6cfd67d6-4f9b-400b-8549-1933ac27936f,1958-02-01,2024-01-31T23:36:35.916565+00:00,0.463768115942029,campanian,NA,late cretaceous,NA,cretaceous,2eda0ce734b1532670da0c42274277462de545b2,1958-02-01,acteonidae,NA,,jalama formation,nonacteonina,NA,-120.4,34.5,NA,TRUE,TRUE,animalia | mollusca | gastropoda | heterobranchia | acteonidae | nonacteonina,NA,NA,NA,lacm,urn:lsid:biocol.org:col:34802,NA,animalia,maastrichtian,NA,late cretaceous,NA,cretaceous,NA,jalama ranch,NA,NA,NA,,NA,NA,NA,vandenberg air force base,18992d9b-d6c0-4435-9ca1-6f19961251eb,incertae sedis,mollusca,,NA,5082e6c8-8f5b-4bf6-a930-e3e6de7bf6fb,"nonacteonina obesa dailey & popenoe, 1966",obesa,32,california,8764873,accepted,species,NA,4a3ec791-20d1-44c3-84fe-bca9f5138428,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,NA,obi161565,magnoliopsida,NA,3818d95b-b6a4-11e8-b408-001a64db2964,NA,"david keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,NA,2019-05-09,2024-06-11T21:15:05.612026+00:00,0.391304347826087,NA,NA,NA,NA,NA,096d2a2d6899aa34e40924e13a7f0dfa01d12224,2019-05-09,asteraceae,NA,,NA,soliva,NA,-120.4730736,34.50495136,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|soliva,NA,NA,NA,obi,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mountains. phytojog 2019 trip to the nature conservancy's jack and laura dangermond preserve. stop 1. cojo ranch unit. 1.34 miles east from cojo gate along long canyon rd. and 1.5 miles east from the pacific coast.êsite with wells and weather station.,NA,NA,NA,,NA,NA,NA,NA,f278e22b-208e-4fe4-8a52-96ae6f78e41f,asterales,tracheophyta,,35647,b667cef4-96fe-42e8-a9fa-6298aa80bb14,soliva sessilis,sessilis,129,california,206027,NA,species,NA,4a4ec73b-97a4-4514-be3e-a0f0a4b29b96,09 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,arctostaphylos purissima,NA,magnoliopsida,rsa,3818e1d3-b6a4-11e8-b408-001a64db2964,NA,"allen massihi; andrew yool, jon e. keeley",NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1992-08-31,2024-01-31T23:35:13.701489+00:00,0.30434782608695654,NA,NA,NA,NA,NA,12edb5f76987ed57ca58ba0e38c98ee921cede00,1992-08-31,ericaceae,NA,,NA,arctostaphylos,NA,-120.39705,34.5289,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|ericales|ericaceae|arctostaphylos,NA,NA,NA,rsa,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"santa ynez mtns., south of lompoc, north slope off jalama rd., 9 km southwest of hwy 1.",NA,NA,NA,,NA,NA,410,NA,efc88877-3a50-4ed2-92d5-a6368beb82c8,ericales,tracheophyta,,20778,a4e6033a-d1eb-46d3-869d-7c0328f09aa7,arctostaphylos purissima,purissima,244,california,2882534,accepted,species,NA,4a594022-de91-4621-b178-94cb0ca25a3e,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,NA,obi161582,magnoliopsida,NA,3818d95b-b6a4-11e8-b408-001a64db2964,NA,"david keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,NA,2019-05-09,2024-01-31T23:28:24.571953+00:00,0.36231884057971014,NA,NA,NA,NA,NA,34a145fe9a7ed0525e6e224dd262e025a26fe07e,2019-05-09,juncaceae,NA,,NA,juncus,NA,-120.4708787,34.45277158,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|lilianae|poales|juncaceae,NA,NA,NA,obi,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"santa ynez mountains. phytojog 2019 trip to the nature conservancy's jack and laura dangermond preserve. cojo ranch side. point conception, point conception rd. 0.21 miles north of point conception lighthouse, on edge of cliffs.",NA,NA,NA,,NA,NA,NA,NA,4bf978d4-fd6d-465e-9bbc-6226cdca2546,poales,tracheophyta,,35765,b667cef4-96fe-42e8-a9fa-6298aa80bb14,juncus,NA,129,california,103167,NA,genus,NA,4a5f6513-3bbc-4429-a5ce-7bf2cf651210,09 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,monardella hypoleuca,sbbg202027,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,e. r. blakley,NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1960-07-07,2024-06-11T21:07:56.516309+00:00,0.3188405797101449,NA,NA,NA,NA,NA,e28be817d22a7a190b1e2faecff8f975bfd0f2d0,1960-07-07,lamiaceae,NA,,NA,monardella,NA,-120.3818,34.4935,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|lamiales|lamiaceae|monardella,NA,NA,NA,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"santa ynez mtns: ridge at head of cyn del cojo, ca. 5.5 mi ne of pt conception",NA,NA,NA,,NA,NA,NA,NA,b0c7c4f4-e12d-4082-ae30-0a1e6fb7d53c,lamiales,tracheophyta,,3537,d7540872-1c53-48ac-a617-2d0739eadcbd,monardella hypoleuca,hypoleuca,189,california,2926511,accepted,species,NA,4a632422-bffe-4dca-b601-aa4595f314fe,1960-7-7,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,gobinda,53974.015,insecta,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1979-05-23,2024-07-12T19:35:10.420091+00:00,0.2463768115942029,NA,NA,NA,NA,NA,d544cae85863e1e8508ef2c7a548190f2c384d15,1979-05-23,curculionidae,NA,,NA,gobinda,NA,-120.4333333333,34.443333333333,NA,FALSE,FALSE,animalia | chordata |  | perciformes | gobiidae | gobiidae,NA,16,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: cojo bay,NA,NA,NA,,NA,NA,NA,NA,5cc481d2-5f4a-4c6d-a6fc-66a6543dce38,coleoptera,arthropoda,,0128015bb,2d853a6d-50ec-4931-8e91-48fc2491fdee,gobiidae,NA,143,california,4576344,accepted,genus,NA,4a6335d2-2b93-451c-9a73-3144decc65ed,NA,eastern pacific | usa | california |  | southern california: cojo bay,NA,eastern pacific,idigbio
NA,NA,preservedspecimen,NA,NA,130502,NA,bmsm,NA,NA,NA,NA,,north america,NA,united states,usa,NA,NA,2069-04-29,2024-05-14T21:57:54.075924+00:00,0.18840579710144928,NA,NA,NA,NA,NA,017a54df7697092da57fb4cafbc1d9fc79d1de29,4/29/69,NA,NA,,NA,NA,NA,-120.437369,34.447002,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cojo bay,NA,10.67,NA,,NA,9.144,NA,NA,00a34921-ff7c-437a-858e-dfef25944741,NA,NA,,NA,b40e13f7-a79a-4265-93d9-3b4878dfc988,ceratostoma foliatum,NA,119,california,NA,NA,NA,NA,4a684dce-bfc0-4807-8c22-168aaf460d61,29-apr-69,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,cordulegaster dorsalis,casent9101355,insecta,casent,http://grscicoll.org/institutional-collection/entomology,NA,larry e. serpa,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-04-18,2024-07-12T19:12:33.994880+00:00,0.21739130434782608,NA,NA,NA,NA,NA,e526af3517f3f04854123bb5b9051cfd0cb769fb,2019-04-18,cordulegastridae,24977,,NA,cordulegaster,NA,-120.4247778,34.51813889,NA,FALSE,FALSE,NA,NA,1,NA,casc,http://grbio.org/institution/california-academy-sciences,NA,animalia,NA,NA,NA,NA,NA,NA,jalama creek,NA,NA,NA,,NA,NA,NA,NA,urn:catalog:cas:ent:9101355,odonata,arthropoda,,NA,87c45c90-ba1d-409e-a9d7-9baf5a5cbb1c,cordulegaster dorsalis,dorsalis,108,california,1421176,accepted,species,NA,4a83ad2f-7e93-4f59-bf14-8be9fd7f8dbd,4/18/19,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,mytilus californianus,42690,bivalvia,iz,NA,NA,ted phillips,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,1969-11-10,2022-02-25T04:40:01.784148+00:00,0.2318840579710145,NA,NA,NA,NA,NA,08bf3d37d5f091f2ab3e2b0326d60b067c7ec76e,11/10/1969,mytilidae,NA,,NA,mytilus,NA,-120.4966667,34.49565,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,10ec5116-f6fd-11ea-a2df-00155da89f01,mytiloida,mollusca,,NA,f7624647-b0d7-4753-94d0-9961186562fb,mytilus californianus,californianus,314,california,2285680,accepted,species,NA,4a8940bd-7626-4214-8cbb-2b3cca5339ad,11/10/1969,jalama; minus 0.9; 1536 + 21,NA,NA,idigbio
NA,NA,preservedspecimen,NA,liparis florae,6663.004,actinopterygii,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,"w.j. baldwin, pty.",NA,,north america,313,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1962-12-09,2024-07-12T19:35:10.420091+00:00,0.2898550724637681,NA,NA,NA,NA,NA,50edfeff875a0ea9e9b226038088a93865b3f680,1962-12-09,liparidae,NA,,NA,liparis,NA,-120.47161,34.44804,NA,FALSE,FALSE,animalia | chordata |  | scorpaeniformes | cyclopteridae | liparis,NA,1,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,point conception,NA,NA,NA,,NA,NA,NA,NA,797a0607-8145-4cfd-b78e-bad6d20ade7b,scorpaeniformes,chordata,,w62-135,2d853a6d-50ec-4931-8e91-48fc2491fdee,"liparis florae (jordan & starks, 1895)",florae,343,california,5201520,accepted,species,NA,4aac8124-39b7-4708-8339-997677cbab93,NA,eastern pacific | usa | california | santa barbara | point conception,NA,eastern pacific,idigbio
NA,NA,preservedspecimen,NA,plectritis congesta,NA,magnoliopsida,NA,0945030a-f625-4b95-9f48-e5cb7d6eb879,NA,david keil; lynne dee oyler,NA,,north america,2000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1997-04-17,2023-05-05T11:40:43.799679+00:00,0.2898550724637681,NA,NA,NA,NA,NA,f5e4916ec53d932813bb7f5c15c9adac46446344,1997-04-17,caprifoliaceae,NA,,NA,plectritis,NA,-120.4987,34.56147,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|dipsacales|caprifoliaceae|plectritis|plectritis congesta,NA,NA,brachystemon,sd,NA,NA,plantae,NA,NA,NA,NA,NA,NA,vandenberg air force base: south base: slopes north of oak mountain.,NA,NA,NA,,NA,NA,NA,NA,f2ef1a77-d566-4a1d-9e68-09a7dea284e3,dipsacales,tracheophyta,,26150,d82fa49b-915e-4aa8-acc6-51df3d431884,plectritis congesta subsp. brachystemon,congesta,107,california,2888738,accepted,species,NA,4ab7846a-e3f7-4816-8c0d-e2bf2285a8cc,04/17/1997,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,vaccinium ovatum,sbbg209977,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,clifton f. smith,NA,,north america,500,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1955-03-17,2023-05-05T11:17:33.911779+00:00,0.30434782608695654,NA,NA,NA,NA,NA,acf0679c15573881a9dfe3ab6afe3cc6341b97f9,1955-03-17,ericaceae,NA,,NA,vaccinium,NA,-120.3959,34.5285,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|ericales|ericaceae|vaccinium,NA,NA,NA,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mtns: jualachichi summit on jalama rd,NA,NA,NA,,NA,NA,NA,NA,69de8a2a-914e-4b4d-bd25-f0efc970cb9b,ericales,tracheophyta,,3929,d7540872-1c53-48ac-a617-2d0739eadcbd,vaccinium ovatum,ovatum,76,california,2882838,accepted,species,NA,4ac2ae94-8cb1-48c4-8a81-a61647873552,1955-3-17,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,anarrhichthys ocellatus,74-122,actinopterygii,marine vertebrates,NA,NA,t parr,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,NA,2020-07-25T00:02:27.915740+00:00,0.2753623188405797,NA,NA,NA,NA,NA,44c39836cbca11500ad961c240b6343d81c7b210,NA,anarhichadidae,NA,,NA,anarrhichthys,NA,-120.45,34.45,NA,FALSE,FALSE,anarhichadidae | anarrhichthys,NA,NA,NA,sio,http://biocol.org/urn:lsid:biocol.org:col:14844,NA,animalia,NA,NA,NA,NA,NA,NA,santa barbara co.: s of point conception,NA,18.29,NA,,NA,6.1,NA,NA,a89e70c0-f365-4a5e-8a77-c64ddc62e800,perciformes,chordata,,NA,d56c787a-7da2-438b-81c5-554442f97259,anarrhichthys ocellatus,ocellatus,NA,california,2392219,accepted,species,NA,4acd6c93-6bbe-42dc-af59-31d414f407fe,aug1974,usa | california | no pacific ocean | santa barbara co.: s of point conception,NA,north pacific ocean,idigbio
NA,NA,preservedspecimen,NA,scorpaenichthys marmoratus,52475.002,actinopterygii,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1978-12-13,2024-07-12T19:35:10.420091+00:00,0.2753623188405797,NA,NA,NA,NA,NA,85a009f6dc0e2c33b7600056635be226d54b9f5a,1978-12-13,cottidae,NA,,NA,scorpaenichthys,NA,-120.44,34.445,NA,FALSE,FALSE,animalia | chordata |  | scorpaeniformes | cottidae | scorpaenichthys,NA,9,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: cojo bay,NA,NA,NA,,NA,NA,NA,NA,baf54ca1-3531-488a-aa68-56e423b490c3,scorpaeniformes,chordata,,0078008ma,2d853a6d-50ec-4931-8e91-48fc2491fdee,"scorpaenichthys marmoratus (ayres, 1854)",marmoratus,347,california,5201222,accepted,species,NA,4ad65648-b7ba-4ce2-97ec-dcacc494d1a4,NA,eastern pacific | usa | california |  | southern california: cojo bay,NA,eastern pacific,idigbio
NA,NA,fossilspecimen,NA,NA,lacmip 24109.3,bivalvia,ip,urn:uuid:3d086afe-1145-4aaf-a0c1-aab5d83a8c38,NA,d. dailey,NA,,north america,100,united states,usa,santa barbara county,NA,1958-09-09,2024-01-31T23:36:35.916565+00:00,0.5072463768115942,campanian,NA,late cretaceous,NA,cretaceous,1ef3ad674f3f2a5f340d389fcbb1e40fabe5c0e5,1958-09,veneridae,NA,,jalama formation,NA,NA,-120.4,34.5,NA,FALSE,FALSE,animalia | mollusca | bivalvia | venerida,NA,NA,NA,lacm,urn:lsid:biocol.org:col:34802,NA,animalia,maastrichtian,NA,late cretaceous,NA,cretaceous,NA,jalama ranch,NA,NA,NA,,NA,NA,NA,vandenberg air force base,76df5023-798d-4e62-82ce-3fc7a7d16340,venerida,mollusca,,NA,5082e6c8-8f5b-4bf6-a930-e3e6de7bf6fb,veneridae indet.,NA,252,california,NA,NA,family,NA,4afdcd03-aa9d-40f2-8da1-98a9891885f3,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,artemisia californica,ucsb064263,magnoliopsida,NA,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,NA,"david j. keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-19,2024-02-01T18:16:14.855635+00:00,0.2898550724637681,NA,NA,NA,NA,NA,0b693cc6492326bf3cda6a811466a2d076da90bb,2019-05-19,asteraceae,NA,,NA,artemisia,NA,-120.454982,34.529129,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|artemisia,NA,NA,NA,ucsb,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mountains. the nature conservancy's jack and laura dangermond preserve. jalama ranch side. escondido canyon (n-s running canyon) on water canyon rd. from the jalama ranch headquarters parking lot to 1 mile up escondido canyon. north of jalama rd. 3. 6 due east of pacific coast.,NA,NA,NA,,NA,NA,NA,NA,86f2bb9c-48ba-4b52-95f8-e4f1d7703dc7,asterales,tracheophyta,,35827,f31a5f98-efd3-476a-9627-de3add582acd,artemisia californica,californica,139,california,3120755,doubtful,species,NA,4aff96ab-491a-4572-b67f-9d42999806bb,10 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,zygonemertes virescens,661527,enopla,iz,NA,NA,collector unknown,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,1976-08-26,2022-02-25T04:40:01.784148+00:00,0.2608695652173913,NA,NA,NA,NA,NA,90dc94989d50a279939b14b766bd76ae72d39d2d,1976-08,amphiporidae,NA,,NA,zygonemertes,NA,-120.4716667,34.4483333,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,820bc19c-120e-4dd0-afc7-11b840eb1992,monostilifera,nemertea,,NA,f7624647-b0d7-4753-94d0-9961186562fb,zygonemertes virescens,virescens,239,california,5234010,accepted,species,NA,4b158de3-9603-4439-8c48-96ac8c47e10f,1976-08,"point conception, m1",NA,NA,idigbio
NA,NA,preservedspecimen,NA,madia gracilis,obi161681,magnoliopsida,NA,3818d95b-b6a4-11e8-b408-001a64db2964,NA,"david keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-10,2024-06-11T21:15:05.612026+00:00,0.30434782608695654,NA,NA,NA,NA,NA,419424342a712b8b60aad4c39d3a6ab74c8fb1c7,2019-05-10,asteraceae,NA,,NA,madia,NA,-120.4548918,34.52912912,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|madia,NA,NA,NA,obi,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mountains. phytojog 2019 trip to the nature conservancy's jack and laura dangermond preserve. jalama ranch side. escondido canyon (n-s running canyon) on water canyon rd. from the jalama ranch headquarters parking lot to 1 mile up escondido canyon.ênorth of jalama rd. 3. 6 due east of pacific coast.,NA,NA,NA,,NA,NA,NA,NA,148885b7-641a-4fb3-84aa-9e7df8cffbdc,asterales,tracheophyta,,35828,b667cef4-96fe-42e8-a9fa-6298aa80bb14,madia gracilis,gracilis,130,california,3140907,doubtful,species,NA,4b1bae78-8f45-42ae-bc06-37a50fbf0816,10 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,haliotis cracherodii,lacm 1988-131.3,gastropoda,malacology,https://scientific-collections.gbif.org/collection/fa23dcb3-d050-421f-aa56-f37975d470fe,NA,g.g. sphon et al.,NA,,north america,200,united states,usa,santa barbara co.,7ddf754f-d193-4cc9-b351-99906754a03b,1988-11-22,2024-07-12T19:40:19.461219+00:00,0.2898550724637681,NA,NA,NA,NA,NA,e24adcee64af3e640b5959393bfcfeb68ff3ad42,1988-11-22,haliotidae,NA,,NA,haliotis,NA,-120.4533,34.445,NA,FALSE,FALSE,animalia | mollusca | gastropoda |  | haliotidae,NA,NA,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,"e. & w. sides of government pt., 1.3 mi. se of pt. conception light,",NA,NA,NA,,NA,0,NA,NA,52ec9bb3-ded5-4afe-b86e-f4a3acd8d096,NA,mollusca,,NA,2080cb77-b769-406f-a551-519858dd3f23,haliotis cracherodii,cracherodii,327,california,2293077,accepted,species,NA,4b2d9f07-317e-4e98-9c69-a71eadcb8554,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,bombus vosnesenskii,cmnhent0049784,insecta,insects,0197093b-f523-468f-8e90-6f94faa24395,NA,"perry, g.",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,NA,2019-08-29T22:51:15.736786+00:00,0.2028985507246377,NA,NA,NA,NA,NA,fbc140bfdb2f02ad49ddb2170ee0de7d880045db,NA,apidae,NA,,NA,bombus,NA,-120.471,34.448,NA,FALSE,FALSE,NA,NA,1,NA,"cleveland museum of natural history, oh (clev)",NA,NA,animalia,NA,NA,NA,NA,NA,NA,"ca, santa barbara co. point conception area",NA,NA,NA,,NA,NA,NA,NA,urn:lsid:biosci.ohio-state.edu:osuc_occurrences:cmnhent0049784,hymenoptera,arthropoda,,NA,a8d88237-2f62-4ad5-b1f7-ab13ace304df,bombus vosnesenskii,vosnesenskii,NA,california,1340436,accepted,species,NA,4b382e2e-6f61-4cd5-a3a2-4316014881e4,no date,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,sayornis nigricans,46340,aves,orn,https://www.gbif.org/grscicoll/collection/9525d06a-2187-4c50-b34e-2783b8bdff8c,NA,j. mailliard; j. w. mailliard,NA,,north america,3749,united states,usa,santa barbara co.,7ddf754f-d193-4cc9-b351-99906754a03b,1902-06-09,2023-08-24T20:19:35.253652+00:00,0.30434782608695654,NA,NA,NA,NA,NA,4e0f19688ad7cebd397847f1e3177d248d00ec02,1902-06-09,tyrannidae,NA,,NA,sayornis,NA,-120.4707527,34.4489627,NA,FALSE,FALSE,"aves,passeriformes,tyrannidae",NA,NA,NA,cas,http://grscicoll.org/institution/california-academy-sciences,NA,animalia,NA,NA,NA,NA,NA,NA,point concepcion,NA,NA,NA,,NA,NA,NA,NA,urn:catalog:cas:orn:46340,passeriformes,chordata,,NA,b8cbed64-5126-46bd-97aa-43627743aba7,sayornis nigricans semiatra,nigricans,160,california,2483612,accepted,species,NA,4b39a154-232c-4acd-8022-08e3917f07d1,9 june 1902,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,gibbonsia,55598.040,actinopterygii,fish,https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977,NA,usc ichthyoplankton coastal & harbor studies,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1980-04-13,2024-07-12T19:35:10.420091+00:00,0.2753623188405797,NA,NA,NA,NA,NA,9ae95f786a522bf95fc95b8bc07f6cc0ea26c275,1980-04-13,clinidae,NA,,NA,gibbonsia,NA,-120.44,34.445,NA,FALSE,FALSE,animalia | chordata |  | perciformes | clinidae | gibbonsia,NA,NA,NA,lacm,https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f,NA,animalia,NA,NA,NA,NA,NA,NA,southern california: coho bay,NA,NA,NA,,NA,NA,NA,NA,d41bec06-c518-4b29-82b9-b71b1a3314d4,perciformes,chordata,,0238008ob,2d853a6d-50ec-4931-8e91-48fc2491fdee,gibbonsia,NA,104,california,2380263,accepted,genus,NA,4b3cfccd-bfce-4f6b-886a-f25cba062850,NA,eastern pacific | usa | california |  | southern california: coho bay,NA,eastern pacific,idigbio
